employee_id,team_id,department,role_function,manager_id,location_site,period_date,hours_planned,hours_worked,overtime_hours,absence_days,output_units,unit_value,quality_score,error_count,attrition_flag,date_joined,date_left,engagement_score,total_labor_cost,headcount
EMP0143,Team G,Sales,SDR,EMP0047,HQ,2026-02-01,160.0,161.1,1.1,0.3,41,150,26.6,0,False,2022-05-23,,3.11,4557.0,1
EMP0490,Team I,Marketing,Marketing Specialist,EMP0199,Remote,2025-10-01,160.0,157.5,3.0,0.1,10,300,94.3,9,False,2024-07-08,,2.2,5346.0,1
EMP0044,Team E,Marketing,Marketing Specialist,EMP0035,Remote,2025-09-01,160.0,161.8,9.4,0.5,11,300,83.0,0,False,2023-11-14,,4.14,5804.7,1
EMP0213,Team E,Support,Support Agent,EMP0077,HQ,2025-10-01,160.0,160.9,0.9,0.9,89,50,67.6,1,False,2025-08-12,,4.54,3894.0,1
EMP0327,Team H,Sales,SDR,EMP0077,Branch-East,2026-08-01,160.0,156.9,4.2,1.8,43,150,51.2,4,False,2025-01-22,,4.1,4569.6,1
EMP0420,Team D,Operations,Ops Analyst,EMP0193,Remote,2026-04-01,160.0,157.7,1.1,0.1,40,40,79.0,1,False,2025-05-29,,2.92,5099.2,1
EMP0215,Team I,Support,Support Agent,EMP0193,Branch-East,2026-06-01,160.0,157.4,2.5,1.7,125,50,54.6,0,False,2022-11-10,,4.03,3867.6,1
EMP0395,Team C,Sales,SDR,EMP0376,Remote,2026-06-01,160.0,150.7,8.5,0.0,39,150,89.4,1,False,2021-09-13,,4.02,4576.6,1
EMP0472,Team A,Marketing,Marketing Specialist,EMP0471,Remote,2026-05-01,160.0,160.3,7.2,1.3,12,300,57.3,0,False,2023-02-14,,2.44,5646.3,1
EMP0448,Team G,Operations,Ops Analyst,EMP0167,HQ,2026-01-01,160.0,161.8,1.8,0.6,73,40,55.3,0,False,2024-02-09,,3.03,5264.0,1
EMP0469,Team J,Engineering,Data Engineer,EMP0185,Remote,2026-06-01,160.0,164.5,4.5,0.3,14,0,46.8,0,False,2022-07-22,,1.97,10275.0,1
EMP0388,Team J,Engineering,DevOps Engineer,EMP0392,Branch-East,2026-01-01,160.0,163.7,3.7,0.1,14,0,69.5,5,False,2025-10-09,,3.75,9816.5,1
EMP0111,Team I,Engineering,Developer,EMP0293,HQ,2026-01-01,160.0,134.4,7.9,1.6,15,0,41.2,0,False,2023-08-02,,2.78,8043.75,1
EMP0241,Team I,Marketing,Content Creator,EMP0251,HQ,2025-12-01,160.0,143.8,1.6,0.8,9,150,84.7,0,False,2021-12-06,,4.11,4386.0,1
EMP0153,team j,Engineering,Developer,EMP0457,Remote,2026-04-01,160.0,143.0,6.0,4.2,12,0,57.4,0,False,2025-06-07,,3.53,8360.0,1
EMP0483,Team J,Sales,Account Executive,EMP0392,HQ,2025-12-01,160.0,164.8,8.9,1.3,18,2000,69.6,1,True,2024-12-03,2026-07-15,3.81,7126.0,1
EMP0397,Team A,Operations,Ops Analyst,EMP0301,,2026-03-01,160.0,159.4,2.9,0.8,47,40,71.9,0,False,2021-08-20,,3.49,5240.0,1
EMP0016,Team H,Engineering,QA Engineer,EMP0147,HQ,2025-10-01,160.0,160.4,6.4,0.4,26,0,85.5,2,False,2024-01-03,,3.23,7140.0,1
EMP0307,Team B,Sales,Sales Manager,EMP0320,Remote,2026-06-01,160.0,160.6,0.6,2.9,9,2500,85.3,0,False,2022-12-08,,3.02,8398.0,1
EMP0186,Team H,Support,Support Agent,EMP0177,HQ,2026-01-01,160.0,164.7,4.7,1.8,103,50,88.3,1,False,2024-05-22,,3.75,4122.0,1
EMP0062,Team D,Engineering,QA Engineer,EMP0187,Branch-West,2026-04-01,160.0,160.3,0.3,,25,0,92.1,1,False,2024-11-23,,3.96,6751.5,1
EMP0065,Team C,Engineering,DevOps Engineer,EMP0199,HQ,2026-02-01,160.0,152.9,18.6,1.2,11,0,73.0,0,False,2025-05-06,,3.79,10486.4,1
EMP0318,Team G,Engineering,QA Engineer,EMP0450,Remote,2026-07-01,160.0,162.2,2.2,1.8,15,0,70.7,1,False,2022-01-13,,3.46,6951.0,1
EMP0172,Team G,Engineering,Developer,EMP0071,Branch-West,2026-01-01,160.0,160.2,0.2,2.3,18,0,94.4,5,False,2024-03-09,,4.17,8827.5,1
EMP0108,Team J,Operations,Ops Analyst,EMP0061,Branch-East,2025-11-01,160.0,160.0,0.0,0.4,81,40,96.2,0,False,2022-03-17,,3.87,5120.0,1
EMP0340,Team E,Engineering,Data Engineer,EMP0100,Remote,2026-08-01,160.0,156.3,14.2,,15,0,94.8,0,False,2021-11-09,,3.97,10656.0,1
EMP0273,Team E,Marketing,Content Creator,EMP0438,Branch-West,2025-09-01,160.0,162.9,2.9,0.4,17,150,94.8,0,False,2025-06-28,,3.21,5017.5,1
EMP0431,Team D,Engineering,QA Engineer,EMP0225,Remote,2025-11-01,160.0,163.0,3.0,0.9,33,0,72.5,0,False,2024-08-13,,3.59,7035.0,1
EMP0144,Team D,Sales,Account Executive,EMP0471,HQ,2025-11-01,160.0,147.1,7.6,0.6,17,2000,48.9,0,False,2025-08-20,,3.11,6340.0,1
EMP0033,Team I,Engineering,Developer,EMP0351,HQ,2026-08-01,160.0,156.0,39.6,0.6,20,0,65.9,7,False,2024-01-01,,3.32,11847.0,1
EMP0327,Team H,Sales,SDR,EMP0077,Branch-East,2026-02-01,160.0,148.9,0.3,0.3,48,150,60.7,0,False,2025-01-22,,3.16,4181.8,1
EMP0273,Team E,Marketing,Content Creator,EMP0438,Branch-West,2025-10-01,160.0,160.3,0.3,3.1,24,150,82.2,2,False,2025-06-28,,3.83,4822.5,1
EMP0226,Team G,Engineering,DevOps Engineer,EMP0392,HQ,2026-03-01,160.0,164.1,25.0,0.5,18,0,69.0,1,False,2025-12-09,,3.61,11692.8,1
EMP0063,Team F,Operations,Ops Analyst,EMP0470,Remote,2026-04-01,160.0,160.6,22.6,1.2,61,40,84.1,1,False,2026-02-18,,2.68,6224.0,1
EMP0171,Team G,Support,Support Agent,EMP0303,HQ,2026-01-01,160.0,164.1,4.1,3.2,119,50,67.1,2,False,2022-11-02,,4.15,4086.0,1
EMP0018,Team H,Sales,Sales Manager,EMP0280,,2026-03-01,160.0,147.8,1.5,0.0,9,2500,90.6,1,False,2022-01-08,,2.97,7802.6,1
EMP0454,Team G,Marketing,Marketing Specialist,EMP0162,HQ,2026-05-01,160.0,152.6,2.2,0.0,11,300,46.8,1,False,2023-08-22,,2.9,5144.7,1
EMP0304,Team F,Support,Support Lead,EMP0457,HQ,2026-01-01,160.0,144.7,0.2,0.9,124,60,62.7,0,False,2022-04-22,,3.2,4930.0,1
EMP0497,Team A,Sales,Account Executive,EMP0351,Remote,2026-03-01,160.0,173.0,13.0,0.8,16,2000,94.7,2,False,2025-09-17,,3.87,7700.0,1
EMP0417,Team E,Engineering,Developer,EMP0450,Remote,2026-05-01,160.0,164.2,5.0,0.4,17,0,88.5,5,False,2022-10-07,,3.53,9443.5,1
EMP0279,Team J,Support,Support Lead,EMP0320,HQ,2026-02-01,160.0,153.9,0.1,2.0,108,60,35.2,3,False,2024-01-02,,3.9,5237.7,1
EMP0078,Team B,Engineering,DevOps Engineer,EMP0293,Remote,2025-09-01,160.0,157.1,35.9,0.2,16,0,78.9,0,False,2025-09-04,,3.58,12235.1,1
EMP0052,Team D,Operations,Ops Analyst,EMP0293,Remote,2026-07-01,160.0,155.5,6.5,2.1,61,40,69.6,1,False,2025-12-11,,3.89,5288.0,1
EMP0393,Team J,Sales,Account Executive,EMP0476,HQ,2026-05-01,160.0,163.6,3.6,,14,2000,69.8,3,False,2024-08-12,,2.43,6760.0,1
EMP0003,TEAM A,Operations,Ops Analyst,EMP0225,Remote,2026-08-01,160.0,160.8,0.8,0.8,64,40,73.0,7,False,2023-03-15,,3.62,5184.0,1
EMP0303,Team D,Sales,Sales Manager,EMP0351,Branch-West,2025-10-01,160.0,152.0,6.5,2.1,11,2500,78.2,1,False,2024-10-26,,3.67,8411.0,1
EMP0117,Team C,Operations,Ops Analyst,EMP0033,HQ,2025-10-01,160.0,165.7,11.3,0.0,61,40,85.3,1,False,2022-11-16,,3.92,5844.8,1
EMP0076,Team H,Support,Support Lead,EMP0309,Remote,2026-01-01,160.0,159.4,1.4,3.6,102,60,60.1,0,False,2024-05-03,,3.73,5491.0,1
EMP0319,Team A,Engineering,QA Engineer,EMP0482,Branch-West,2025-09-01,160.0,156.5,1.9,0.1,37,0,70.6,1,False,2023-06-16,,3.78,6692.7,1
EMP0248,Team H,Marketing,Marketing Specialist,EMP0061,HQ,2025-12-01,160.0,160.2,2.3,4.2,9,300,50.2,1,False,2022-06-20,,2.92,5400.45,1
EMP0415,Team F,Support,Support Agent,EMP0303,Remote,2026-07-01,160.0,160.1,0.1,0.1,86,50,83.7,1,False,2025-06-27,,3.48,3846.0,1
EMP0301,Team I,Engineering,DevOps Engineer,EMP0450,Remote,2025-11-01,160.0,149.0,3.8,3.7,16,0,64.5,0,False,2022-05-13,,,8972.6,1
EMP0080,Team E,Engineering,Developer,EMP0422,Remote,2026-02-01,160.0,160.9,0.9,0.3,17,0,56.2,3,False,2024-11-08,,,8923.75,1
EMP0186,Team H,Support,Support Agent,EMP0177,HQ,2025-12-01,160.0,160.5,9.7,4.8,114,50,53.7,1,False,2024-05-22,,4.11,4201.2,1
EMP0259,Team F,Sales,SDR,EMP0147,Remote,2025-11-01,160.0,168.6,8.6,0.7,31,150,89.2,1,False,2024-09-25,,3.22,5082.0,1
EMP0023,Team E,Engineering,QA Engineer,EMP0147,Remote,2025-10-01,160.0,165.6,5.6,0.1,37,0,88.5,8,False,2023-07-21,,4.06,7308.0,1
EMP0087,Team E,Support,Support Lead,EMP0185,HQ,2025-09-01,160.0,148.9,1.1,0.3,128,60,95.2,0,False,2023-12-17,,4.1,5118.7,1
EMP0405,Team B,Sales,SDR,EMP0309,Remote,2026-08-01,160.0,160.1,3.5,1.9,36,150,84.3,1,False,2024-10-13,,3.84,4629.8,1
EMP0276,Team F,Sales,SDR,EMP0077,Remote,2026-06-01,160.0,157.5,0.9,5.5,45,150,75.7,1,False,2022-12-15,,3.74,4447.8,1
EMP0041,Team D,Engineering,DevOps Engineer,EMP0162,Branch-East,2026-03-01,160.0,160.8,8.9,0.3,18,0,88.0,1,False,2022-04-09,,2.56,10100.7,1
EMP0017,Team D,sales,SDR,EMP0102,HQ,2026-05-01,160.0,162.2,2.2,0.6,45,150,71.3,2,False,2025-08-06,,3.82,4634.0,1
EMP0055,Team G,Sales,Sales Manager,EMP0392,Branch-East,2025-10-01,160.0,156.3,0.2,0.9,10,2500,87.6,0,False,2025-10-15,,3.44,8143.2,1
EMP0228,Team C,Sales,SDR,EMP0476,Remote,2026-01-01,160.0,160.6,2.0,1.0,27,150,49.6,2,False,2021-12-21,,3.1,4580.8,1
EMP0237,Team J,ENGINEERING,DevOps Engineer,EMP0077,HQ,2026-03-01,160.0,160.1,2.7,0.5,10,0,93.7,1,False,2021-10-17,,4.04,9520.7,1
EMP0265,Team B,Marketing,Marketing Specialist,EMP0006,Branch-West,2026-01-01,160.0,161.3,1.3,8.9,9,300,88.4,0,False,2022-09-06,,4.05,5387.25,1
EMP0062,Team D,Engineering,QA Engineer,EMP0187,Branch-West,2026-02-01,160.0,158.7,1.7,3.8,22,0,42.4,1,False,2024-11-23,,2.4,6772.5,1
EMP0465,Team A,Marketing,Content Creator,EMP0376,Remote,2026-04-01,160.0,161.8,1.8,0.3,32,150,87.8,1,False,2025-04-17,,2.2,4935.0,1
EMP0222,Team I,Sales,SDR,EMP0218,Branch-East,2026-05-01,160.0,165.7,5.7,0.5,33,150,83.8,1,False,2023-02-12,,3.56,4879.0,1
EMP0355,Team D,Engineering,Data Engineer,EMP0193,Remote,2026-08-01,160.0,164.7,4.7,3.8,14,0,82.1,0,False,2022-01-13,,4.05,10305.0,1
EMP0117,Team C,Operations,Ops Analyst,EMP0033,,2026-02-01,160.0,166.3,8.1,7.9,70,40,,0,False,2022-11-16,,3.06,5710.4,1
EMP0212,Team H,Support,Support Lead,EMP0006,Remote,2026-03-01,160.0,141.2,3.1,4.4,82,60,64.6,1,False,2024-11-10,,3.31,4958.9,1
EMP0314,Team E,Marketing,Content Creator,EMP0422,Remote,2025-11-01,160.0,162.2,17.2,2.3,19,150,95.4,0,False,2025-11-14,,3.55,5640.0,1
EMP0449,Team F,Sales,Sales Manager,EMP0450,HQ,2026-01-01,160.0,166.3,7.8,3.3,10,2500,63.4,2,False,2025-01-09,,3.56,9256.0,1
EMP0169,Team J,Engineering,Data Engineer,EMP0301,Branch-East,2026-07-01,160.0,160.8,0.8,0.2,16,0,92.6,0,False,2023-06-29,,3.63,9720.0,1
EMP0330,Team E,Engineering,DevOps Engineer,EMP0351,,2026-01-01,160.0,160.0,4.6,0.9,16,0,83.6,2,False,2025-07-30,,3.96,9680.2,1
EMP0228,Team C,Sales,SDR,EMP0476,Remote,2025-12-01,160.0,162.8,2.8,1.6,41,150,79.6,0,False,2021-12-21,,3.33,4676.0,1
EMP0057,Team H,Engineering,Data Engineer,EMP0245,Remote,2026-01-01,160.0,159.4,0.1,2.1,17,0,75.8,0,False,2025-05-07,,3.32,9573.0,1
EMP0370,TEAM E,ENGINEERING,DevOps Engineer,EMP0259,HQ,2025-12-01,160.0,156.0,2.6,2.4,10,0,90.8,0,False,2025-12-26,,3.26,9274.2,1
EMP0431,Team D,  Engineering  ,QA Engineer,EMP0225,Remote,2026-08-01,160.0,149.8,6.2,4.4,26,0,89.6,0,False,2024-08-13,,2.96,6682.2,1
EMP0336,Team I,Engineering,Data Engineer,EMP0376,HQ,2025-11-01,160.0,150.4,14.5,,15,0,68.4,6,True,2023-09-19,2026-04-13,4.69,10329.0,1
EMP0486,Team A,Marketing,Marketing Specialist,EMP0453,HQ,2026-06-01,160.0,159.6,3.3,0.9,12,300,88.5,1,False,2021-10-11,,3.94,5430.15,1
EMP0232,Team H,Sales,Sales Manager,EMP0318,HQ,2026-02-01,160.0,162.7,2.7,6.6,10,2500,45.0,2,False,2023-10-14,,3.2,8671.0,1
EMP0147,Team A,Support,Support Lead,,Branch-West,2026-06-01,160.0,153.4,3.8,0.4,79,60,82.5,0,False,2023-04-22,,3.64,5409.4,1
EMP0498,Team J,Engineering,Developer,EMP0449,Branch-West,2026-07-01,160.0,156.9,0.1,2.4,11,0,88.7,0,False,2024-06-20,,3.17,8637.75,1
EMP0490,Team I,Marketing,Marketing Specialist,EMP0199,Remote,2026-08-01,160.0,160.0,0.0,0.8,15,300,59.4,1,False,2024-07-08,,3.39,5280.0,1
EMP0161,Team E,Sales,Account Executive,EMP0277,Branch-West,2026-03-01,160.0,169.9,9.9,1.6,11,2000,67.0,3,False,2021-09-11,,3.46,7390.0,1
EMP0289,Team B,Engineering,DevOps Engineer,EMP0480,Remote,2026-03-01,160.0,152.4,10.6,0.0,13,0,88.6,0,False,2023-10-15,,3.61,9761.4,1
EMP0257,Team A,Marketing,Marketing Specialist,EMP0476,Remote,2025-10-01,160.0,161.1,22.1,0.9,8,300,78.3,0,False,2025-05-28,,2.32,6410.25,1
EMP0146,Team I,Engineering,Developer,EMP0162,Branch-West,2026-02-01,160.0,160.1,0.1,3.2,25,0,81.5,2,False,2022-10-13,,,8813.75,1
EMP0118,Team F,Engineering,QA Engineer,EMP0392,HQ,2026-02-01,160.0,162.7,2.7,0.9,24,0,66.4,1,False,2023-06-17,,3.76,7003.5,1
EMP0150,Team D,Engineering,QA Engineer,EMP0243,Remote,2026-02-01,160.0,154.1,0.5,0.5,21,0,90.3,0,False,2021-10-31,,4.98,6503.7,1
EMP0033,Team I,Engineering,Developer,EMP0351,HQ,2025-12-01,160.0,147.7,10.9,0.2,17,0,94.0,0,False,2024-01-01,,3.62,9022.75,1
EMP0106,Team J,Engineering,Data Engineer,EMP0309,HQ,2026-05-01,160.0,160.5,0.5,1.8,19,0,93.5,6,False,2025-03-01,,3.07,9675.0,1
EMP0304,Team F,Support,Support Lead,EMP0457,HQ,2025-12-01,160.0,164.6,10.4,0.9,77,60,62.1,0,False,2022-04-22,,3.96,6126.8,1
EMP0366,Team H,Sales,SDR,EMP0434,HQ,2026-07-01,160.0,162.4,2.4,3.1,35,150,,0,False,2022-12-12,,3.34,4648.0,1
EMP0491,Team B,Sales,Sales Manager,EMP0193,Remote,2026-03-01,160.0,155.2,14.8,0.1,10,2500,75.1,5,False,2023-07-23,,3.34,9224.8,1
EMP0175,Team D,Support,Support Lead,EMP0344,HQ,2025-09-01,160.0,152.7,0.6,0.3,107,60,31.4,1,False,2022-10-14,,3.39,5222.4,1
EMP0259,Team F,Sales,SDR,EMP0147,Remote,2026-02-01,160.0,156.0,1.1,1.0,45,150,71.7,0,False,2024-09-25,,3.07,4414.2,1
EMP0120,Team C,Sales,SDR,EMP0303,Branch-East,2026-07-01,160.0,165.7,5.7,1.7,40,150,81.9,0,False,2025-11-04,,3.97,4879.0,1
EMP0063,Team F,Operations,Ops Analyst,EMP0470,Remote,2026-02-01,160.0,163.3,3.3,1.1,74,40,92.0,5,False,2026-02-18,,4.82,5384.0,1
EMP0412,Team G,Marketing,Content Creator,EMP0303,Branch-East,2025-09-01,160.0,169.9,9.9,0.2,15,150,67.6,4,True,2025-02-28,2026-06-23,3.89,5542.5,1
EMP0322,Team E,Support,Support Lead,EMP0100,Branch-West,2025-10-01,160.0,148.7,7.9,6.0,95,60,40.9,0,False,2023-11-17,,4.37,5458.7,1
EMP0120,Team C,Sales,SDR,EMP0303,Branch-East,2025-11-01,160.0,148.9,3.5,0.2,38,150,88.2,0,False,2025-11-04,,3.57,4316.2,1
EMP0033,Team I,Engineering,Developer,EMP0351,HQ,2026-04-01,160.0,153.4,1.9,,14,0,40.8,1,False,2024-01-01,,3.19,8593.75,1
EMP0065,Team C,Engineering,DevOps Engineer,EMP0199,HQ,2026-08-01,160.0,143.0,9.7,0.9,12,0,64.0,0,False,2025-05-06,,4.13,9137.9,1
EMP0091,Team B,Engineering,QA Engineer,EMP0035,Branch-East,2026-01-01,160.0,165.1,5.1,0.9,32,0,82.5,1,False,2022-10-13,,4.2,7255.5,1
EMP0327,Team H,Sales,SDR,EMP0077,Branch-East,2026-04-01,160.0,170.8,27.4,0.5,51,150,90.0,2,False,2025-01-22,,4.82,5933.2,1
EMP0113,Team F,Marketing,Content Creator,EMP0476,Remote,2026-05-01,160.0,154.2,4.5,1.4,17,150,42.3,4,False,2025-12-11,,2.3,4828.5,1
EMP0346,Team H,Support,Support Lead,EMP0434,Remote,2025-10-01,160.0,160.8,3.8,0.3,105,60,,1,False,2024-07-26,,3.72,5661.0,1
EMP0470,Team F,Marketing,Marketing Specialist,EMP0450,Branch-West,2026-07-01,160.0,166.5,10.4,3.1,10,300,66.2,3,False,2022-02-18,,3.9,6009.3,1
EMP0318,Team G,Engineering,QA Engineer,EMP0450,Remote,2026-06-01,160.0,161.4,1.4,0.3,26,0,80.0,0,False,2022-01-13,,,6867.0,1
EMP0469,Team J,Engineering,Data Engineer,EMP0185,Remote,2026-02-01,160.0,168.5,16.4,,16,0,71.5,3,False,2022-07-22,,2.94,11586.0,1
EMP0203,Team B,Engineering,DevOps Engineer,EMP0280,Remote,2025-10-01,160.0,149.6,10.1,0.5,13,0,69.5,4,False,2025-08-16,,2.71,9555.5,1
EMP0151,Team J,Marketing,Marketing Specialist,EMP0245,Remote,2026-08-01,160.0,162.3,2.3,1.5,10,300,56.1,0,False,2024-07-08,,3.03,5469.75,1
EMP0343,Team E,Engineering,QA Engineer,EMP0277,Branch-East,2026-03-01,160.0,162.9,7.9,0.1,24,0,51.8,0,False,2024-02-08,,3.4,7339.5,1
EMP0221,Team D,Support,Support Agent,EMP0420,HQ,2025-12-01,160.0,160.6,0.6,3.8,96,50,76.6,2,False,2022-04-21,,3.61,3876.0,1
EMP0190,Team D,Engineering,QA Engineer,EMP0259,,2026-01-01,160.0,143.6,3.1,1.3,26,0,67.3,1,False,2022-09-18,,4.7,6226.5,1
EMP0390,Team D,Operations,Ops Coordinator,EMP0355,,2026-02-01,160.0,163.4,4.7,1.0,76,35,53.8,1,False,2023-02-12,,3.94,4602.15,1
EMP0103,Team I,Sales,Sales Manager,EMP0035,Remote,2026-07-01,160.0,153.1,0.7,2.1,14,2500,93.8,0,False,2021-12-02,,3.25,8015.8,1
EMP0496,Team E,Sales,Account Executive,EMP0303,HQ,2026-01-01,160.0,164.0,4.0,0.0,17,2000,46.1,1,False,2023-10-04,,3.65,6800.0,1
EMP0247,Team J,  Sales  ,Sales Manager,EMP0476,Remote,2025-10-01,160.0,153.3,1.3,2.5,11,2500,89.2,4,False,2025-10-10,,4.94,8073.0,1
EMP0277,Team A,Operations,Ops Coordinator,EMP0480,HQ,2025-11-01,160.0,162.5,2.5,1.6,66,35,80.3,0,False,2024-02-14,,3.49,4488.75,1
EMP0154,Team C,Sales,SDR,EMP0344,HQ,2026-02-01,160.0,163.3,3.3,0.5,45,150,72.9,0,False,2025-09-02,,3.04,4711.0,1
EMP0428,Team I,Marketing,Content Creator,EMP0102,HQ,2026-01-01,160.0,160.6,0.6,1.0,17,150,56.2,0,False,2024-10-09,,3.28,4845.0,1
EMP0082,Team A,Support,Support Lead,EMP0251,Remote,2026-07-01,160.0,143.6,6.7,3.1,91,60,71.7,5,False,2022-02-09,,2.64,5224.1,1
EMP0419,Team E,Support,Support Agent,EMP0449,HQ,2025-09-01,160.0,157.1,12.0,0.5,135,50,,4,False,2024-08-22,,3.53,4202.4,1
EMP0099,Team J,ENGINEERING,Data Engineer,EMP0344,Branch-East,2026-05-01,160.0,151.9,25.2,0.2,16,0,59.3,1,False,2025-06-21,,2.78,11382.0,1
EMP0253,Team G,Operations,Ops Coordinator,EMP0450,HQ,2025-12-01,160.0,164.2,4.2,1.2,79,35,49.9,2,False,2022-07-28,,,4603.5,1
EMP0342,Team G,Sales,SDR,EMP0061,Branch-West,2025-09-01,160.0,160.2,0.2,0.9,43,150,82.8,0,False,2023-09-30,,2.71,4494.0,1
EMP0177,Team A,Support,Support Agent,EMP0351,HQ,2026-04-01,160.0,155.2,2.4,0.6,103,50,78.4,1,False,2023-11-30,,3.41,3811.2,1
EMP0257,Team A,Marketing,Marketing Specialist,EMP0476,Remote,2026-07-01,160.0,148.9,4.7,0.6,11,300,85.3,1,False,2025-05-28,,2.72,5146.35,1
EMP0148,Team E,Sales,Account Executive,EMP0376,HQ,2025-12-01,160.0,161.8,3.4,2.7,14,2000,68.5,2,False,2025-08-11,,5.0,6676.0,1
EMP0248,Team H,Marketing,Marketing Specialist,EMP0061,HQ,2026-01-01,160.0,167.5,7.5,,12,300,80.6,0,False,2022-06-20,,,5898.75,1
EMP0162,Team I,Support,Support Agent,EMP0450,Remote,2026-07-01,160.0,167.3,7.4,5.0,114,50,79.9,3,False,2022-08-14,,3.64,4281.6,1
EMP0229,Team C,Marketing,Marketing Specialist,EMP0449,HQ,2026-08-01,160.0,165.2,25.3,0.1,13,300,56.2,5,False,2024-07-13,,3.56,6703.95,1
EMP0422,Team A,Operations,Ops Coordinator,EMP0147,Remote,2026-03-01,160.0,147.0,13.2,0.1,92,35,62.1,1,False,2024-02-15,,4.13,4503.6,1
EMP0018,Team H,Sales,Sales Manager,EMP0280,Branch-East,2025-09-01,160.0,162.0,2.0,0.5,9,2500,92.6,0,False,2022-01-08,,2.89,8580.0,1
EMP0434,Team I,Engineering,Developer,EMP0480,Branch-East,2025-11-01,160.0,179.5,19.5,0.8,20,0,71.3,8,False,2022-01-28,,2.7,11481.25,1
EMP0422,Team A,Operations,Ops Coordinator,EMP0147,,2026-08-01,160.0,151.5,1.7,1.6,58,35,64.8,6,False,2024-02-15,,3.48,4159.35,1
EMP0221,Team D,Support,Support Agent,EMP0420,HQ,2026-04-01,160.0,158.2,21.1,3.3,119,50,87.0,1,False,2022-04-21,,3.01,4556.4,1
EMP0453,Team H,Sales,SDR,EMP0193,Remote,2025-10-01,160.0,149.5,5.4,1.1,46,150,39.1,1,False,2024-07-05,,2.74,4412.8,1
EMP0021,Team H,Support,Support Agent,EMP0035,Branch-East,2026-08-01,160.0,163.1,9.8,0.1,102,50,86.9,2,False,2023-09-07,,3.64,4267.2,1
EMP0405,Team B,Sales,SDR,EMP0309,Remote,2025-09-01,160.0,157.2,3.8,0.5,34,150,69.0,2,False,2024-10-13,,3.95,4561.2,1
EMP0385,Team B,Operations,Ops Analyst,EMP0217,HQ,2025-10-01,160.0,162.9,28.1,5.5,75,40,81.5,0,False,2022-05-10,,4.09,6561.6,1
EMP0145,Team E,Engineering,QA Engineer,EMP0453,Branch-East,2025-12-01,160.0,160.9,0.9,1.6,27,0,84.1,0,False,2024-09-23,,3.63,6814.5,1
EMP0070,Team J,Marketing,Content Creator,EMP0006,Branch-West,2026-06-01,160.0,144.0,2.2,1.4,18,150,93.9,2,False,2025-03-03,,4.11,4419.0,1
EMP0305,Team G,Support,Support Lead,EMP0376,Remote,2026-06-01,160.0,163.1,3.1,,69,60,85.3,0,False,2022-09-18,,3.24,5703.5,1
EMP0230,Team G,Support,Support Lead,EMP0280,HQ,2026-03-01,160.0,148.0,10.0,0.1,115,60,80.6,4,False,2024-09-03,,3.32,5542.0,1
EMP0230,Team G,Support,Support Lead,EMP0280,HQ,2026-08-01,160.0,152.6,7.0,2.1,111,60,68.4,0,False,2024-09-03,,3.38,5545.4,1
EMP0111,Team I,Engineering,Developer,EMP0293,HQ,2026-06-01,160.0,148.5,18.1,1.1,22,0,72.5,0,False,2023-08-02,,4.62,9660.75,1
EMP0160,Team C,Support,Support Agent,EMP0450,HQ,2026-08-01,160.0,156.0,22.4,0.5,158,50,82.8,0,False,2024-08-10,,3.83,4550.4,1
EMP0238,Team E,Engineering,QA Engineer,EMP0277,Branch-East,2026-03-01,160.0,169.0,12.8,3.7,32,0,95.7,2,False,2022-10-24,,3.99,7904.4,1
EMP0161,Team E,Sales,Account Executive,EMP0277,Branch-West,2025-10-01,160.0,158.8,6.8,1.8,14,2000,75.7,1,False,2021-09-11,,2.94,6760.0,1
EMP0062,Team D,Engineering,QA Engineer,EMP0187,Branch-West,2025-12-01,160.0,160.7,7.9,1.7,19,0,88.5,2,False,2024-11-23,,,7247.1,1
EMP0446,Team G,Marketing,Content Creator,EMP0061,Remote,2025-09-01,160.0,163.7,8.2,0.3,22,150,98.0,0,False,2022-06-10,,3.05,5280.0,1
EMP0468,Team A,Marketing,Marketing Specialist,EMP0259,HQ,2026-07-01,160.0,153.4,2.5,0.2,13,300,64.4,0,False,2021-09-19,,3.32,5185.95,1
EMP0384,Team G,Marketing,Marketing Specialist,EMP0480,HQ,2026-01-01,160.0,163.1,3.1,3.4,13,300,89.3,0,False,2025-06-13,,3.71,5535.75,1
EMP0058,Team D,Engineering,Developer,EMP0482,Branch-East,2026-02-01,160.0,161.7,1.7,5.0,16,0,69.0,2,False,2021-12-24,,2.8,9033.75,1
EMP0212,Team H,Support,Support Lead,EMP0006,Remote,2026-07-01,160.0,160.3,0.3,2.1,74,60,82.5,0,False,2024-11-10,,4.17,5465.5,1
EMP0450,Team I,Engineering,DevOps Engineer,,Remote,2026-04-01,160.0,157.4,10.3,0.4,15,0,61.8,5,False,2024-04-19,,3.72,10025.3,1
EMP0119,Team I,Marketing,Content Creator,EMP0218,Remote,2025-10-01,160.0,162.7,2.7,0.6,23,150,84.1,0,False,2023-05-10,,3.18,5002.5,1
EMP0090,Team A,Sales,SDR,EMP0280,Branch-East,2026-04-01,160.0,167.3,7.3,0.5,59,150,79.9,2,False,2023-05-20,,3.01,4991.0,1
EMP0325,Team B,Marketing,Content Creator,EMP0376,Remote,2025-10-01,160.0,155.2,0.7,0.3,24,150,75.1,0,False,2024-06-07,,2.89,4687.5,1
